address,type,rooms,bathrooms,area,floor,year_built,finishing,view,price
"Bis No.8 St., Hadayek El Ahram",Apartments,3,2,170 ,1,2030,Extra super lux,Main Street,"730,000"
"Area D, Hadayek El Ahram",Apartments,3,2,190 ,1,2030,Extra super lux,Main Street,"950,000"
"Area L, Hadayek El Ahram",Apartments,3,2,175 ,1,2030,Extra super lux,Main Street,"700,000"
"Street 7, Hadayek El Ahram",Apartments,2,1,155 ,2,2030,Extra super lux,Main Street,"720,000"
"Area N, Hadayek El Ahram",Apartments,3,1,160 ,1,2030,Extra super lux,Main Street,"800,000"
"Area W, Hadayek El Ahram",Apartments,3,2,255 ,2,2030,Extra super lux,Main Street,"1,100,000"
"Area N, Hadayek El Ahram",Apartments,3,1,160 ,1,2030,Extra super lux,Main Street,"750,000"
"Area B, Hadayek El Ahram",Stores,,,60 ,Super lux,Side Street,,,"550,000"
"Area N, Hadayek El Ahram",Apartments,3,2,185 ,5,2030,Extra super lux,Main Street,"820,000"
"Ahmos Gate, Hadayek El Ahram",Apartments,3,2,160 ,1,2030,Super lux,Side Street,"650,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,3,2,210 ,4,2030,Extra super lux,Main Street,"800,000"
"Area N, Hadayek El Ahram",Apartments,3,2,160 ,1,2030,Super lux,Main Street,"750,000"
"Area H, Hadayek El Ahram",Apartments,1,1,155 ,1,2030,Extra super lux,Main Street,"520,000"
"Area D, Hadayek El Ahram",Apartments,3,2,160 ,3,2030,Extra super lux,Main Street,"850,000"
"Area G, Hadayek El Ahram",Duplex,3,2,300 ,Ground,2030,Super lux,Main Street,"2,100,000"
"Area Z, Hadayek El Ahram",Apartment with Garden,5,2,500 ,Ground,2014,Semi Finished,Main Street,"650,000"
منطقة ن شارع الخزان,Separate Villa,15,11,500 ,2010,Super lux,,,"12,500,000"
البوابه ال3,Apartments,3,2,277 ,2,2010,Super lux,Main Street,"1,300,000"
"Area D, Hadayek El Ahram",Apartments,3,2,175 ,1,2030,Extra super lux,Main Street,"720,000"
"Area G, Hadayek El Ahram",Duplex,4,3,400 ,Ground,2030,Extra super lux,Main Street,"2,400,000"
"Area S, Hadayek El Ahram",Apartments,3,2,177 ,2,2017,Super lux,Other,"780,000"
"Area N, Hadayek El Ahram",Apartments,3,2,170 ,4,2018,Super lux,Main Street,"810,000"
"Area W, Hadayek El Ahram",Apartment with Garden,3,1,104 ,Ground,2018,Semi Finished,Garden,"370,000"
"Area A, Hadayek El Ahram",Apartments,6,4,350 ,5,2005,Super lux,Side Street,"2,200,000"
"E Area, Hadayek El Ahram",Apartments,3,2,150 ,1,2013,Without Finish,Back,"525,000"
"Area N, Hadayek El Ahram",Duplex,3,2,254 ,1,2014,Lux,Garden,"1,250,000"
"Ahmos Gate, Hadayek El Ahram",Apartment with Garden,4,3,200 ,Ground,2016,Super lux,Main Street,"1,050,000"
"Area D, Hadayek El Ahram",Apartments,3,2,200 ,2,2012,Extra super lux,Main Street,"850,000"
"El-Gaish St., Hadayek El Ahram",Apartments,3,2,185 ,3,2021,Super lux,Side Street,"900,000"
"Area S, Hadayek El Ahram",Penthouse,4,3,240 ,4,2009,Semi Finished,Corner,"865,000"
"Horus Street, Hadayek El Ahram",Apartments,3,3,210 ,2,2019,Super lux,Main Street,"1,200,000"
"Bis No.8 St., Hadayek El Ahram",Apartment with Garden,3,3,220 ,1,2030,Super lux,Main Street,"850,000"
"Area L, Hadayek El Ahram",Apartments,5,3,355 ,1,2030,Extra super lux,Side Street,"1,700,000"
"Area B, Hadayek El Ahram",Apartments,3,2,150 ,2,2030,Super lux,Side Street,"760,000"
"Area Z, Hadayek El Ahram",Apartments,3,2,140 ,3,2019,Super lux,Side Street,"580,000"
"Area A, Hadayek El Ahram",Apartments,3,3,210 ,4,2030,Super lux,Side Street,"1,750,000"
"Area D, Hadayek El Ahram",Apartments,3,2,135 ,3,2019,Super lux,Main Street,"750,000"
"Al Mantaka S, Hadayek El Ahram",Apartments,3,2,180 ,1,2030,Extra super lux,Main Street,"870,000"
"Area A, Hadayek El Ahram",Apartments,3,2,200 ,4,2030,Extra super lux,Main Street,"900,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,4,3,300 ,1,2030,Extra super lux,Main Street,"1,350,000"
"Area B, Hadayek El Ahram",Duplex,4,3,355 ,1,2030,Super lux,Side Street,"2,200,000"
"Area T, Hadayek El Ahram",Duplex,4,3,456 ,1,2030,Super lux,Side Street,"1,900,000"
"El-Gaish St., Hadayek El Ahram",Apartments,3,2,165 ,2,2030,Super lux,Main Street,"760,000"
"Area W, Hadayek El Ahram",Duplex,4,3,600 ,1,2030,Super lux,Pool,"3,100,000"
"E Area, Hadayek El Ahram",Duplex,4,2,260 ,1,2016,Super lux,Back,"1,560,000"
"Street 3, Hadayek El Ahram",Apartments,3,1,185  ,5,2030,Extra super lux,Main Street,"950,000"
"Area H, Hadayek El Ahram",Apartments,2,2,115 ,3,2030,Extra super lux,Main Street,"450,000"
"Area W, Hadayek El Ahram",Apartments,2,2,103 ,3,2030,Extra super lux,Main Street,"550,000"
"Area T, Hadayek El Ahram",Apartments,2,1,90 ,1,2030,Extra super lux,Main Street,"480,000"
"El-Gaish St., Hadayek El Ahram",Apartments,3,2,188 ,2,2030,Super lux,Side Street,"975,000"
"El-Gaish St., Hadayek El Ahram",Apartments,3,2,158 ,4,2030,Super lux,Main Street,"950,000"
"Ahmos Gate, Hadayek El Ahram",Apartments,4,2,190 ,2,2030,Super lux,Side Street,"826,500"
"El-Gaish St., Hadayek El Ahram",Apartments,3,2, 165 ,1,2030,Super lux,Main Street,"620,000"
"Area L, Hadayek El Ahram",Apartments,2,1,125 ,1,2030,Semi Finished,Side Street,"550,000"
"Area N, Hadayek El Ahram",Apartments,3,2,180 ,1,2030,Super lux,Side Street,"760,000"
"Street 4, Hadayek El Ahram",Apartments,4,2,270 ,6,2010,Super lux,Main Street,"1,200,000"
"Area W, Hadayek El Ahram",Apartment with Garden,3,2,125 ,1,2030,Super lux,Side Street,"530,000"
"Area L, Hadayek El Ahram",Apartment with Garden,3,2,109  ,1,2030,Super lux,Garden,"490,000"
"Area N, Hadayek El Ahram",Apartments,3,2,165 ,2,2030,Super lux,Main Street,"650,000"
"Area A, Hadayek El Ahram",Apartments,3,2,140 ,3,2030,Super lux,Side Street,"580,000"
"El-Gaish St., Hadayek El Ahram",Apartments,3,2,170 ,2,2008,Super lux,Back,"750,000"
"El-Gaish St., Hadayek El Ahram",Apartments,3,2,125 ,5,2030,Super lux,Main Street,"550,000"
"Area K, Hadayek El Ahram",Stores,,,75 ,Super lux,Side Street,,,"95,000"
"Area T, Hadayek El Ahram",Apartments,3,1,110 ,3,2030,Semi Finished,Main Street,"500,000"
"El-Gaish St., Hadayek El Ahram",Apartments,3,2,158 ,4,2030,Super lux,Main Street,"950,000"
"Area N, Hadayek El Ahram",Apartments,3,2,195 ,1,2030,Extra super lux,Main Street,"950,000"
"Area G, Hadayek El Ahram",Apartments,3,2,195 ,4,2030,Super lux,Main Street,"850,000"
"Al Mantaka S, Hadayek El Ahram",Apartment with Garden,2,2,170 ,Ground,2030,Super lux,Side Street,"950,000"
"Area H, Hadayek El Ahram",Duplex,4,3,370 ,1,2003,Lux,Garden,"1,450,000"
"Area W, Hadayek El Ahram",Apartments,3,2,163 ,3,2015,Super lux,Side Street,"800,000"
"Area G, Hadayek El Ahram",Duplex,5,4,370 ,Ground,2030,Super lux,Main Street,"2,550,000"
"Area G, Hadayek El Ahram",Duplex,4,3,400 ,Ground,2030,Super lux,Side Street,"2,800,000"
"Area Z, Hadayek El Ahram",Apartments,3,2,135 ,2,2019,Super lux,Side Street,"620,000"
"El-Khazan St, Hadayek El Ahram",Apartments,3,2,155 ,2,2015,Super lux,Main Street,"650,000"
"Area D, Hadayek El Ahram",Commercial,1,1,175 ,1,2017,Lux,Side Street,"750,000"
"Area H, Hadayek El Ahram",Roof,3,3,235 ,4,2008,Semi Finished,Side Street,"1,175,000"
"Area N, Hadayek El Ahram",Duplex,3,3,420 ,1,2012,Super lux,Side Street,"2,100,000"
"Area G, Hadayek El Ahram",Apartments,3,2,170 ,3,2019,Super lux,Side Street,"695,000"
"Al Mantaka S, Hadayek El Ahram",Apartments,3,2,160 ,1,2009,Super lux,Side Street,"650,000"
"Area K, Hadayek El Ahram",Apartments,3,2,168 ,2,2030,Super lux,Side Street,"800,000"
"Ahmos Gate, Hadayek El Ahram",Apartments,2,1,135 ,1,2015,Super lux,Main Street,"600,000"
"Area L, Hadayek El Ahram",Apartments,3,2,170 ,1,2030,Super lux,Main Street,"670,000"
"Area D, Hadayek El Ahram",Apartment with Garden,3,3,195 ,Ground,2017,Super lux,Main Street,"1,250,000"
"Area K, Hadayek El Ahram",Apartments,3,2,165 ,4,2018,Super lux,Main Street,"800,000"
"Area K, Hadayek El Ahram",Duplex,3,3,265 ,4,2006,Semi Finished,Main Street,"925,000"
"Area M, Hadayek El Ahram",Apartments,4,3,280 ,Ground,2030,Super lux,Main Street,"2,550,000"
"Area N, Hadayek El Ahram",Apartments,3,3,240 ,1,2030,Extra super lux,Main Street,"1,300,000"
"Area H, Hadayek El Ahram",Furnished Apartment,4,2,240 ,3,2018,Super lux,Main Street,"1,100,000"
"Area A, Hadayek El Ahram",Apartments,3,2,152 ,1,2030,Semi Finished,Side Street,"600,000"
"Area G, Hadayek El Ahram",Apartments,3,2,180 ,1,2030,Extra super lux,Main Street,"640,000"
"Area A, Hadayek El Ahram",Pharmacy,,,70 ,2030,Super lux,Side Street,,"1,200,000"
حدائق الاهرام منطقه س,Apartments,3,1,210 ,2,2010,Super lux,,"950,000"
"Area N, Hadayek El Ahram",Duplex,3,3,360 ,Ground,2017,Without Finish,Main Street,"1,100,000"
"El-Gaish St., Hadayek El Ahram",Apartments,2,2,125 ,1,2010,Extra super lux,Main Street,"675,000"
"E Area, Hadayek El Ahram",Apartments,3,2,137 ,2,2015,Super lux,Back,"616,500"
٤٢ط,Villas,4,2,264 ,1,2006,Super lux,Corner,"1,550,000"
"El-Gaish St., Hadayek El Ahram",Apartments,3,2,185 ,5,2030,Super lux,Corner,"700,000"
"Area H, Hadayek El Ahram",Villas,3,2,220 ,2021,Super lux,Side Street,,"1,300,000"
"Area S, Hadayek El Ahram",Duplex,4,3,320 ,1,2006,Super lux,Side Street,"1,650,000"
"Area T, Hadayek El Ahram",Apartments,3,2,165 ,4,2007,Semi Finished,Main Street,"510,000"
"Branched from T No.16, Hadayek El Ahram",Apartment with Garden,3,2,140 ,1,2030,Extra super lux,Main Street,"600,000"
"Area D, Hadayek El Ahram",Apartments,3,3,200 ,1,2030,Extra super lux,Main Street,"990,000"
"Area W, Hadayek El Ahram",Apartments,3,2,165 ,6,2012,Super lux,Side Street,"849,999"
"Area B, Hadayek El Ahram",Apartment with Garden,4,3,255 ,Ground,2008,Super lux,Main Street,"1,450,000"
"Area T, Hadayek El Ahram",Apartment with Garden,3,2,125 ,1,2030,Super lux,Side Street,"585,000"
"Area B, Hadayek El Ahram",Apartments,3,2,215 ,1,2010,Semi Finished,Main Street,"913,750"
"E Area, Hadayek El Ahram",Apartments,3,2,190 ,2,2030,Super lux,Side Street,"920,000"
"Area T, Hadayek El Ahram",Apartment with Garden,3,2,145 ,1,2030,Super lux,Side Street,"750,000"
"Bis No.8 St., Hadayek El Ahram",Apartment with Garden,3,2,210 ,1,2020,Super lux,Other,"1,200,000"
"Area K, Hadayek El Ahram",Apartments,3,2,170 ,1,2030,Super lux,Side Street,"750,000"
"Area D, Hadayek El Ahram",Cafe,,,70 ,Super lux,Side Street,,,"1,800,000"
"Area G, Hadayek El Ahram",Apartments,3,2,120 ,4,2030,Super lux,Side Street,"550,000"
"Street 9, Hadayek El Ahram",Stores,,,102 ,Super lux,Side Street,,,"816,000"
"Area B, Hadayek El Ahram",Apartments,3,2,145 ,3,2030,Super lux,Main Street,"730,000"
"Area Z, Hadayek El Ahram",Furnished Apartment,3,2,145 ,2,2030,Extra super lux,Main Street,"700,000"
"Area D, Hadayek El Ahram",Apartments,3,2,145 ,3,2015,Super lux,Main Street,"730,000"
"Area L, Hadayek El Ahram",Duplex,4,3,330 ,Ground,2030,Extra super lux,Main Street,"2,250,000"
العمارة دبل فيس تطل على نادى حدائق الاهرام و شارع العشرين ح,Apartments,3,2,165 ,3,2020,Super lux,Main Street,"825,000"
"Area A, Hadayek El Ahram",Apartments,3,2,155 ,4,2018,Semi Finished,Main Street,"580,000"
"Street 9, Hadayek El Ahram",Apartments,3,2,150 ,4,1997,Super lux,Main Street,"700,000"
"Area H, Hadayek El Ahram",Apartments,3,2,126  ,1,2012,Super lux,Side Street,"650,000"
حدائق الاهرام,Apartments,3,3,280 ,1,2020,Super lux,Side Street,"1,500,000"
منطقة ج، بوابة أحمس,Duplex,4,2,330 ,Ground,2009,Super lux,Main Street,"1,800,000"
"Area L, Hadayek El Ahram",Apartment with Garden,3,3,210 ,Ground,2008,Super lux,Side Street,"850,000"
"T.9 St., Hadayek El Ahram",Apartments,3,2,155 ,1,2030,Extra super lux,Main Street,"750,000"
"Street 5, Hadayek El Ahram",Apartment with Garden,3,2,135 ,Ground,2006,Lux,Main Street,"600,000"
"Area D, Hadayek El Ahram",Apartments,3,2,145  ,3,2030,Super lux,Main Street,"730,000"
"E Area, Hadayek El Ahram",Apartment with Garden,2,2,120 ,1,2030,Super lux,Side Street,"560,000"
"Area W, Hadayek El Ahram",Apartments,3,2,140 ,3,2030,Super lux,Side Street,"650,000"
"Area L, Hadayek El Ahram",Villas,3,2,152 ,2030,Super lux,Side Street,,"665,000"
"E Area, Hadayek El Ahram",Villas,5,2,530 ,2030,Super lux,Side Street,,"1,950,000"
"Area Z, Hadayek El Ahram",Apartments,3,1,170 ,4,2012,Super lux,Side Street,"750,000"
"E Area, Hadayek El Ahram",Apartments,3,2,185 ,2,2030,Super lux,Side Street,"950,000"
"Area N, Hadayek El Ahram",Apartments,3,2,180 ,4,2030,Super lux,Side Street,"730,000"
"Street 9, Hadayek El Ahram",Apartments,3,2,148 ,4,2019,Super lux,Main Street,"740,000"
"Horus Street, Hadayek El Ahram",Duplex,4,3,360 ,2021,Super lux,Side Street,,"2,650,000"
"Area A, Hadayek El Ahram",Duplex,3,2,400 ,Ground,2030,Extra super lux,Main Street,"1,700,000"
"Area N, Hadayek El Ahram",Apartments,3,3,165 ,4,2030,Super lux,Side Street,"835,000"
"Area T, Hadayek El Ahram",Apartments,3,2,185 ,3,2030,Extra super lux,Main Street,"900,000"
"Area N, Hadayek El Ahram",Apartments,3,3,171 ,5,2014,Semi Finished,Main Street,"700,000"
"Area L, Hadayek El Ahram",Duplex,4,2,300 ,2,2011,Super lux,Main Street,"1,430,000"
"Area G, Hadayek El Ahram",Furnished Apartment,4,2,225 ,2,2017,Super lux,Side Street,"1,800,000"
"Area G, Hadayek El Ahram",Apartments,3,3,180 ,2,2017,Super lux,,"1,080,000"
"Area L, Hadayek El Ahram",Apartments,3,2,125 ,5,2030,Super lux,Side Street,"700,000"
"Branched from T No.16, Hadayek El Ahram",Apartment with Garden,3,3,200 ,1,2013,Semi Finished,Garden,"760,000"
"El Banafsag Omarat, El Banafsag",Apartments,3,2,150 ,Ground,2020,Super lux,Main Street,"700,000"
"Area H, Hadayek El Ahram",Duplex,3,3,334 ,Ground,2030,Extra super lux,Main Street,"2,150,000"
"El-Gaish St., Hadayek El Ahram ",Apartments,3,1,160 ,4,2030,Semi Finished,Main Street,"600,000"
"Area Z, Hadayek El Ahram",Apartments,3,2,156 ,1,2012,Super lux,Main Street,"670,000"
"Area Z, Hadayek El Ahram",Apartments,3,2,156 ,1,2012,Super lux,Main Street,"670,000"
"Area K, Hadayek El Ahram",Apartments,4,2,325 ,3,2010,Super lux,Other,"1,450,000"
"E Area, Hadayek El Ahram",Apartments,3,2,125 ,4,2021,Super lux,Side Street,"565,000"
"E Area, Hadayek El Ahram",Apartments,3,2,190 ,2,2019,Super lux,Side Street,"910,000"
حدائق الاهرام,Apartment with Garden,3,2,210 ,Ground,2030,Super lux,Main Street,"1,200,000"
حدائق الاهرام,Apartments,3,2,180 ,3,2030,Super lux,Main Street,"900,000"
منطقة ط حدائق الأهرام بجوار نادي حدائق الأهرام 5,Apartments,3,2,175 ,5,2010,Super lux,Main Street,"800,000"
"Area L, Hadayek El Ahram",Apartments,3,2,180 ,3,2019,Extra super lux,Main Street,"1,050,000"
"Area Z, Hadayek El Ahram",Apartments,3,2,180 ,3,2013,Semi Finished,Side Street,"750,000"
"Area W, Hadayek El Ahram",Duplex,6,5,565 ,2,2011,Semi Finished,Side Street,"2,250,000"
"Horus Street, Hadayek El Ahram",Apartments,3,3,180 ,2,2021,Super lux,Main Street,"850,000"
"Area B, Hadayek El Ahram",Duplex,3,3,290 ,1,2030,Super lux,Side Street,"2,800,000"
"Area M, Hadayek El Ahram",Apartment with Garden,3,3,260 ,1,2030,Super lux,Side Street,"2,550,000"
"Area A, Hadayek El Ahram",Villas,3,2,215 ,2030,Super lux,Side Street,,"1,500,000"
"Area N, Hadayek El Ahram",Apartments,4,2,190 ,2,2010,Super lux,Corner,"825,000"
"Al Mantaka S, Hadayek El Ahram",Apartments,3,1,165 ,2,2010,Super lux,Main Street,"830,000"
"Branched from T No.16, Hadayek El Ahram",Apartment with Garden,3,3,200 ,1,2013,Semi Finished,Garden,"750,000"
"Area K, Hadayek El Ahram",Villas,3,2,330 ,2030,Super lux,Side Street,,"2,100,000"
حدائق الاهرام,Apartments,3,2,160 ,2,2030,Super lux,Main Street,"740,000"
"El-Gaish St., Hadayek El Ahram",Apartments,3,2,170 ,4,2007,Super lux,Side Street,"925,000"
"Area L, Hadayek El Ahram",Villas,4,3,355 ,2030,Super lux,Side Street,,"2,300,000"
"Ahmos Gate, Hadayek El Ahram",Furnished Apartment,2,2,143 ,2,2030,Super lux,Side Street,"800,000"
"Area D, Hadayek El Ahram",Apartments,3,2,185 ,3,2030,Super lux,Side Street,"925,000"
"El-Gaish St., Hadayek El Ahram",Apartments,3,2,165 ,3,2030,Super lux,Side Street,"735,000"
"Area T, Hadayek El Ahram",Apartments,3,1,140 ,2,2030,Extra super lux,Main Street,"750,000"
"Area W, Hadayek El Ahram",Apartments,3,2,155 ,3,2030,Extra super lux,Main Street,"750,000"
"K.5 St., Hadayek El Ahram",Apartments,3,2,190 ,4,2030,Extra super lux,Main Street,"750,000"
"Area A, Hadayek El Ahram",Apartments,3,2,153 ,2,2030,Super lux,Side Street,"730,000"
"Wagih El Sawy St., Hadayek El Ahram",Penthouse,3,2,165 ,5,2021,Semi Finished,Corner,"700,000"
بحدائق الأهرام,Apartments,3,3,186 ,5,2007,Super lux,Side Street,"750,000"
"Horus Street, Hadayek El Ahram",Villas,3,3,300 ,2030,Super lux,Garden,,"1,800,000"
"El-Gaish St., Hadayek El Ahram",Apartments,3,2,190 ,1,2030,Super lux,Side Street,"935,000"
"Area H, Hadayek El Ahram",Apartments,3,2,135 ,4,2016,Super lux,Side Street,"660,000"
حدائق الأهرام,Apartments,3,2,180 ,3,2017,Semi Finished,Main Street,"720,000"
"Area L, Hadayek El Ahram",Villas,3,3,320 ,2030,Super lux,,,"1,950,000"
"Qasr El-Tamasel St., Hadayek El Ahram",Apartments,3,2,135 ,1,2012,Super lux,Main Street,"750,000"
"El-Gaish St., Hadayek El Ahram",Apartments,3,2,185 ,3,2021,Super lux,Side Street,"650,000"
"El-Gaish St., Hadayek El Ahram",Apartment with Garden,3,2,240 ,1,2021,Semi Finished,Main Street,"840,000"
"Ahmos Gate, Hadayek El Ahram",Apartment with Garden,3,3,220 ,1,2015,Super lux,Side Street,"810,000"
"Bis No.8 St., Hadayek El Ahram",Furnished Apartment,3,2,160 ,2,2021,Super lux,Side Street,"500,000"
"Ahmos Gate, Hadayek El Ahram",Apartments,3,1,160 ,1,2018,Super lux,Main Street,"780,000"
"Ahmos Gate, Hadayek El Ahram",Apartments,3,2,200 ,5,2010,Semi Finished,Main Street,"860,000"
Hadayek Al Ahram - Khufu Gate,Apartments,3,3,234 ,1,2021,Semi Finished,Corner,"819,000"
"Horus Street, Hadayek El Ahram",Apartments,3,1,190 ,5,2021,Super lux,Back,"700,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,3,1,140 ,10,2021,Super lux,Side Street,"350,000"
"El-Gaish St., Hadayek El Ahram",Apartments,3,2,120 ,3,2021,Super lux,Side Street,"540,000"
"Area H, Hadayek El Ahram",Apartment with Garden,4,3,250 ,1,2015,Super lux,Garden,"1,500,000"
"Other Neighborhoods In 6th Of October, 6th of October",Apartments,3,2,170 ,2,2020,Without Finish,Main Street,"1,110,000"
"Area A, Hadayek El Ahram",Apartments,3,3,235 ,2,2021,Super lux,Side Street,"1,000,000"
"Area T, Hadayek El Ahram",Apartments,3,2,190 ,1,2021,Super lux,,"800,000"
"Bis No.8 St., Hadayek El Ahram",Stores,,,86 ,Super lux,Side Street,,,"3,440,000"
"Area N, Hadayek El Ahram",Apartments,3,2,160 ,3,2030,Super lux,Side Street,"780,000"
"Area Z, Hadayek El Ahram",Apartment with Garden,3,2,179 ,1,2016,Super lux,Garden,"950,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,2,1,91 ,6,2021,Super lux,,"400,000"
"Bis No.8 St., Hadayek El Ahram",Hospital,1,1,7900 ,7,2021,Super lux,,"260,000,000"
"Area T, Hadayek El Ahram",Apartments,3,2,185 ,3,2009,Super lux,Main Street,"700,000"
"Area A, Hadayek El Ahram",Apartments,3,3,205 ,6,2009,Semi Finished,Main Street,"840,000"
"Area G, Hadayek El Ahram",Apartments,3,2,165 ,5,2012,Super lux,Side Street,"770,000"
"Ahmed Allam St, Hadayek El Ahram",Duplex,4,4,350 ,1,2014,Super lux,Corner,"2,400,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,3,3,300 ,5,2021,Super lux,Side Street,"1,100,000"
حدائق الأهرام,Apartments,3,2,170 ,2,2016,Super lux,Main Street,"800,000"
"Area W, Hadayek El Ahram",Apartments,3,2,155 ,4,2015,Super lux,Side Street,"750,000"
"Area N, Hadayek El Ahram",Villas,4,3,353 ,2008,Super lux,Main Street,,"2,250,000"
"Hadayek El Ahram, Greater Cairo",Apartments,3,2,155 ,3,2010,Semi Finished,Main Street,"700,000"
"Area G, Hadayek El Ahram",Apartment with Garden,3,3,180 ,1,2015,Extra super lux,Garden,"1,112,222"
", Hadayek El Ahram",Duplex,3,3,340 ,2,2021,Super lux,Side Street,"2,350,000"
"Bis No.8 St., Hadayek El Ahram",Separate Villa,2,3,230 ,2021,Super lux,,,"1,100,000"
"E Area, Hadayek El Ahram",Apartments,3,2,165 ,3,2009,Lux,Side Street,"700,000"
"Hadayek El Ahram ,Khafra Gate",Duplex,4,3,405 ,2,2021,Super lux,Main Street,"1,750,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,3,1,225 ,Ground,2021,Super lux,,"1,150,000"
"Street 9, Hadayek El Ahram",Duplex,4,2,275 ,Ground,Super lux,Side Street,,"1,350,000"
"El-Gaish St., Hadayek El Ahram",Apartments,3,1,135 ,2,2021,Super lux,,"500,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,3,2,140 ,8,2021,Super lux,,"550,000"
"Area H, Hadayek El Ahram",Apartments,3,2,220 ,4,2015,Semi Finished,Corner,"820,000"
"Other Neighborhoods In 6th Of October, 6th of October",Apartments,3,2,185 ,2,2020,Without Finish,Main Street,"1,110,000"
حدائق الأهرام,Apartments,3,2,177 ,2,2030,Super lux,Side Street,"780,000"
"Area H, Hadayek El Ahram",Apartments,3,2,300 ,3,2011,Extra super lux,Main Street,"1,600,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,2,1,150 ,4,2021,Super lux,Side Street,"650,000"
"Area N, Hadayek El Ahram",Villas,3,2,240 ,2021,Super lux,Garden,,"840,000"
"Bis No.8 St., Hadayek El Ahram",Stores,,,250 ,Super lux,,,,"5,000,000"
"Area B, Hadayek El Ahram",Apartment with Garden ,4,2,255 ,1,2012,Super lux,Corner,"1,400,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,6,3,400 ,6,2021,Super lux,,"1,600,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,2,2,194 ,2,2021,Super lux,,"900,000"
"Hadayek El Ahram, Greater Cairo",Duplex,6,3,470 ,4,2005,Super lux,Main Street,"2,500,000"
"Area N, Hadayek El Ahram",Apartment with Garden,2,1,105 ,Ground,Super lux,Back,,"650,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,3,2,154 ,5,2021,Super lux,,"610,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,3,2,180 ,1,2021,Super lux,,"850,000"
"Area G, Hadayek El Ahram",Duplex,4,3,350 ,2014,Super lux,Garden,,"1,850,000"
"Bis No.8 St., Hadayek El Ahram",Furnished Apartment,3,2,195 ,Ground,2021,Super lux,,"1,500,000"
حدائق الأهرام,Apartment with Garden,4,3,200 ,Ground,2015,Super lux,Garden,"1,400,000"
"Zamzam Street, Hadayek El Ahram",Duplex,4,3,405 ,1,2019,Super lux,,"1,550,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,3,2,164 ,3,2021,Super lux,,"700,000"
حدائق الاهرام - حرف ه,Duplex,5,2,460 ,1,2020,Super lux,Main Street,"2,990,000"
"Bis No.8 St., Hadayek El Ahram",Apartment with Garden,2,2,130 ,Ground,2021,Super lux,,"685,000"
"Area A, Hadayek El Ahram",Apartments,3,3,217 ,3,2021,Super lux,Main Street,"1,150,000"
"Area G, Hadayek El Ahram",Apartments,3,2,150 ,2,2017,Super lux,Main Street,"850,000"
النادي,Apartments,3,2,160 ,2,2006,Super lux,,"700,000"
"Bis No.8 St., Hadayek El Ahram",Grave,,,40 ,,,,,"140,000"
"Bis No.8 St., Hadayek El Ahram",Villas,4,1,405 ,2021,Super lux,,,"1,600,000"
"E Area, Hadayek El Ahram",Apartments,2,1,120 ,Ground,2021,Super lux,,"550,000"
"Area N, Hadayek El Ahram",Apartments,3,2,165 ,1,Super lux,Corner,,"750,000"
"Area H, Hadayek El Ahram",Apartments,3,2,185 ,1,2021,Super lux,,"770,000"
"Street 34, Hadayek El Ahram",Apartments,3,2,160 ,3,Super lux,,,"790,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,2,1,135 ,4,2021,Super lux,,"685,000"
ش بوابة أحمس الرئيسي - أمام سنتر جاردينيا,Apartments,3,2,165 ,3,2010,Super lux,Main Street,"933,000"
حدائق الاهرام/شارع اللواء عبد المجيد احمد علام,Apartments,3,3,178 ,4,2005,Semi Finished,Side Street,"700,000"
"Area T, Hadayek El Ahram",Apartments,3,2,160 ,2,Super lux,Side Street,,"750,000"
"Area K, Hadayek El Ahram",Apartments,2,2,110 ,5,2021,Super lux,,"440,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,3,2,154 ,4,2021,Super lux,,"600,000"
"Street 34, Hadayek El Ahram",Apartments,3,2,120 ,4,Super lux,Back,,"540,000"
"Area A, Hadayek El Ahram",Apartments,3,2,125 ,Ground,2021,Super lux,,"650,000"
"Area A, Hadayek El Ahram",Apartments,2,2,145 ,2,2021,Super lux,,"750,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,3,2,300 ,Ground,2021,Super lux,,"1,550,000"
حدائق الأهرام، القاهرة الكبرى,Apartments,3,2,145 ,5,2010,extra_super_lux,Side Street,"550,000"
"Area A, Hadayek El Ahram",Duplex,3,2,550 ,2030,Without Finish,Garden,,"1,650,000"
"Bis No.8 St., Hadayek El Ahram",Stores,,,50 ,Super lux,,,,"580,000"
"El-Gaish St., Hadayek El Ahram",Stores,,,92 ,Super lux,,,,"2,000,000"
"Area M, Hadayek El Ahram",Apartments,2,2,129 ,3,2004,Super lux,Side Street,"590,000"
