address,type,rooms,bathrooms,area,floor,year_built,finishing,view,price
بجوار نادي الصيد امام مودرن اكاديمي,Apartments,2,2,190 ,9,2020,Semi Finished,Main Street,"1,530,000"
كمبوند بالمعادي/أشجار دارنا,Penthouse,2,2,168 ,5,2018,Super lux,Main Street,"2,000,000"
Zahraa Maadi,Apartments,3,2,123 ,2,2023,Extra super lux,Main Street,"1,347,823"
"Tijan, Compounds in Maadi",Apartments,3,3,188 ,4,2020,Semi Finished,Main Street,"1,500,000"
Zahraa Maadi,Apartments,3,2,113 ,2,2023,Extra super lux,Main Street,"1,064,016"
كمبوند بالمعادي/بافاريا تاون,Apartments,3,3,185 ,8,2007,Semi Finished,Main Street,"1,170,000"
كمبوند بالمعادي/بافاريا تاون,Apartments,2,2,125 ,6,2010,Semi Finished,Main Street,"800,000"
كمبوند بالمعادي/بافاريا تاون,Apartments,3,2,130 ,7,2010,Super lux,Main Street,"1,000,000"
كمبوند بالمعادي/بافاريا تاون,Apartments,2,1,108 ,6,2010,Super lux,Main Street,"900,000"
كمبوند المعادى جاردنز,Apartments,2,2,115 ,6,2020,Semi Finished,Back,"914,000"
